,titulo,descripcion,inicio_curso,videos_youtube,URL,tema,lecciones
451,Google Sala de Aula para Alunos,"Neste curso, apresentamos os principais recursos do Google Sala de Aula para Estudantes. Também conhecido como Google Classroom, essa ferramenta gratuita facilita a comunicação entre professores e alunos, já que permite concentrar em um mesmo espaço virtual todos os avisos, materiais de estudo, atividades, tarefas e provas.  É como estar na sua Sala de Aula, de maneira virtual. ",https://edu.gcfglobal.org/pt/google-sala-de-aula-para-alunos/o-que-e-e-para-que-serve-o-google-sala-de-aula/1/,https://youtube.com/playlist?list=PLVJJ-8OxXXcnzaXXvp0KBSNXWEKvzPQba,https://edu.gcfglobal.org/pt/google-sala-de-aula-para-alunos/,Ferramentas de Educação Virtual,"Conhecendo o Google Sala de Aula,Principais ações que os alunos podem realizar no Google Sala de Aula,Ferramentas integradas ao Google Sala de Aula"
452,Somar e subtrair,"Neste curso você encontrará todas as informações necessárias para aprender a somar e a subtrair, começando pelos conceitos mais básicos.",https://edu.gcfglobal.org/pt/somar-e-subtrair/adicao-de-quantidades/1/,https://www.youtube.com/watch?v=6s7KvGcXhhU&list=PLVJJ-8OxXXcnHhZYEXWrz8v4Yzob4jZ0p,https://edu.gcfglobal.org/pt/somar-e-subtrair/,Aritmética,"O que é somar e como fazer?,O que é subtrair e como se faz?,Adição e subtração juntas,Somar e subtrair números inteiros"
453,Como fazer multiplicação,"Neste curso você entenderá o conceito de multiplicação, conhecerá melhor a tabuada e poderá praticá-la. Também aprenderá a forma correta de multiplicar números grandes de uma maneira eficiente e rápida.",https://edu.gcfglobal.org/pt/como-fazer-multiplicacao/comecando-a-multiplicar/1/,https://www.youtube.com/watch?v=YNTOY_QquHU&list=PLVJJ-8OxXXcnddJkBwoi1EFe2IIJTEXQO,https://edu.gcfglobal.org/pt/como-fazer-multiplicacao/,Aritmética,"O que é multiplicar?,Como multiplicar ?,Propriedades da multiplicação,Multiplicar números inteiros"
454,Divisão,"Neste curso você aprenderá o que é a divisão, o que ela significa, como devemos interpretá-la, como a resolvemos, quais são suas propriedades e muito mais.",https://edu.gcfglobal.org/pt/divisao/distribuindo-em-partes-iguais/1/,https://www.youtube.com/watch?v=NZLYwCid388&list=PLVJJ-8OxXXcnHfu4JTCX5DBvwYhgxU8z5,https://edu.gcfglobal.org/pt/divisao/,Aritmética,"O que é dividir?,Como dividir e usar a divisão?,Propriedades da divisão,Divisão de números inteiros"
455,Múltiplos e divisores,"Neste curso você encontrará todas as informações necessárias sobre os divisores, os múltiplos, os números primos e como aplicar estes conceitos para resolver problemas matemáticos do dia a dia.",https://edu.gcfglobal.org/pt/multiplos-e-divisores/o-que-sao-divisores/1/,https://www.youtube.com/watch?v=DmRXFk1kMPg&list=PLVJJ-8OxXXcn6db5kXBA4sLkLGVEX_dr3,https://edu.gcfglobal.org/pt/multiplos-e-divisores/,Aritmética,"Divisores e números primos,Os múltiplos"
456,Números Fracionários,"Neste curso você encontrará todas as informações sobre os números fracionários. O que são, como interpretá-los, como realizar as diferentes operações e como usá-los para resolver problemas do dia a dia.",https://edu.gcfglobal.org/pt/numeros-fracionarios/fracoes-como-partes-da-unidade/1/,https://www.youtube.com/watch?v=DFj731eipZA&list=PLVJJ-8OxXXclVUXYPF5OTyxoB62jfXrR8,https://edu.gcfglobal.org/pt/numeros-fracionarios/,Aritmética,"O que são e o que representam as frações?,Operações com frações,Outras formas de usar as frações"
457,Os números decimais,"Neste curso você aprenderá o que são números decimais, sua relação com os números fracionários, as operações e como você pode usá-los para resolver situações do dia dia.",https://edu.gcfglobal.org/pt/os-numeros-decimais/o-que-sao-numeros-decimais/1/,0,https://edu.gcfglobal.org/pt/os-numeros-decimais/,Aritmética,"O que são e o que representam os números decimais?,Relação entre decimais e fracionários,Operações com números decimais,Os números decimais aplicados no dia a dia"
458,Os conjuntos matemáticos,Neste pequeno curso você aprenderá a criar conjuntos e a identificar os tipos de combinações que podem existir entre eles.,https://edu.gcfglobal.org/pt/os-conjuntos-matematicos/o-que-e-um-conjunto/1/,https://www.youtube.com/watch?v=ElIDVymEnY0&list=PLVJJ-8OxXXcnGDHDzos7rZEOryAggZ8tn,https://edu.gcfglobal.org/pt/os-conjuntos-matematicos/,Conjuntos,Entendendo os conjuntos
459,Os números,Aprenda tudo sobre a origem dos números e como eles são classificados.,https://edu.gcfglobal.org/pt/os-numeros/o-que-sao-conjuntos-numericos/1/,0,https://edu.gcfglobal.org/pt/os-numeros/,Conjuntos,"Os conjuntos numéricos,Contar e ordenar,A reta numérica"
460,Usando a matemática,Usando a matemática,https://edu.gcfglobal.org/pt/usando-a-matematica/enigma-a-matematica-e-a-guerra/1/,0,https://edu.gcfglobal.org/pt/usando-a-matematica/,Curiosidades e usos da matemática,Usando a matemática
461,Conceitos básicos da matemática,"Aprenda neste curso alguns conceitos básicos da matemática como, a origem dos números, o máximo divisor comum, o volume de um corpo etc.",https://edu.gcfglobal.org/pt/conceitos-basicos-da-matematica/superficie-e-volume-de-um-corpo/1/,0,https://edu.gcfglobal.org/pt/conceitos-basicos-da-matematica/,Curiosidades e usos da matemática,Conceitos básicos da matemática
462,Álgebra,"Aprenda como usar números negativos, potências, expoentes, ler e escrever expressões algébricas para resolver diferentes tipos de problemas matemáticos.",https://edu.gcfglobal.org/pt/algebra/a-ordem-das-operacoes/1/,https://www.youtube.com/watch?v=D6edpNHo_vg&list=PLVJJ-8OxXXcm4-Io5ltdSHQrw4uB-h7mB,https://edu.gcfglobal.org/pt/algebra/,Álgebra ,"Pré-Álgebra,Expressões Algébricas,Problemas de álgebra"
463,Mundo profissional,Conheça termos e veja alguns conselhos que poderão lhe ajudar a crescer na sua vida profissional.,https://edu.gcfglobal.org/pt/mundo-profissional/como-fazer-um-curriculo/1/,0,https://edu.gcfglobal.org/pt/mundo-profissional/,Vida Profissional,"O perfil profissional,Entrevistas de trabalho,Relacionamento pessoal no trabalho,Sua relação com o trabalho"
464,Crescimento profissional e pessoal,"Dicas, dados e curiosidades para você ter um bom crescimento no campo profissional e pessoal.",https://edu.gcfglobal.org/pt/crescimento-profissional/perca-o-medo-de-fazer-mudancas-na-sua-vida/1/,0,https://edu.gcfglobal.org/pt/crescimento-profissional/,Vida Profissional,"Crescimento pessoal,Autocuidado e Bem-Estar,Crescimento profissional,Métodos de estudo e aprendizagem"
465,Empreendedorismo,Veja alguns pontos importantes para quem está pensando em abrir uma empresa.,https://edu.gcfglobal.org/pt/empreendedorismo/uma-ideia-de-negocio/1/,https://www.youtube.com/watch?v=TobGHi6Ss8w&list=PLVJJ-8OxXXck5h8-pHTDrpJ-l3zOEQkAG,https://edu.gcfglobal.org/pt/empreendedorismo/,Vida Profissional,"Montando um negócio,A empresa,Relacionamento profissional"
466,Vender pela Internet | Para Iniciantes,"Neste curso mostraremos desde os conceitos básicos do comércio eletrônico até os passos a passos para estruturar um negócio online. Iniciaremos com as etapas anteriores à criação do negócio, como planejamento e a definição do público-alvo. Depois teremos aulas específicas sobre cada tipo de formato de comércio eletrônico como vendas por redes sociais, marketplaces, dropshipping, criação de loja vi...",https://edu.gcfglobal.org/pt/vender-pela-internet-para-iniciantes/esse-negocio-de-ecommerce-bem-explicadinho/1/,https://youtube.com/playlist?list=PLVJJ-8OxXXcm8_4PGbEN4Ebm9BfEslyiI,https://edu.gcfglobal.org/pt/vender-pela-internet-para-iniciantes/,Vida Profissional,"Introdução ao Comércio Eletrônico,Planejamento do seu primeiro negócio online,Diferentes formatos para vender na internet,Como vender no Facebook,Como vender no Instagram,Como vender em marketplaces,Como vender por dropshipping ,Como criar sua loja virtual"
467,Pensamento Crítico e Tomada de Decisão,"Aprenda estratégias para pensar de maneira crítica, resolver problemas do dia-a-dia e tomar decisões assertivas e bem fundamentadas. ",https://edu.gcfglobal.org/pt/pensamento-critico-e-tomada-de-decisoes/o-que-e-pensamento-critico/1/,0,https://edu.gcfglobal.org/pt/pensamento-critico-e-tomada-de-decisoes/,Vida Pessoal,Introdução ao Pensamento Crítico e Tomada de Decisões
468,Criatividade,"Neste curso você aprenderá como ser mais criativo, independente do ambiente que você estiver.",https://edu.gcfglobal.org/pt/criatividade/superando-o-bloqueio-criativo/1/,https://www.youtube.com/watch?v=t9m4WgSFXpQ&list=PLVJJ-8OxXXclfF-c_VlTs2vJKMB5kVu8V,https://edu.gcfglobal.org/pt/criatividade/,Vida Pessoal,0
469,Os caminhos da graduação,Fornecemos neste curso várias dicas para quem deseja entrar numa universidade. Trazemos alguns conselhos práticos que podem lhe ajudar a poder realizar seu sonho.,https://edu.gcfglobal.org/pt/os-caminhos-da-graduacao/quem-sou-e-o-que-quero/1/,https://www.youtube.com/watch?v=i_QIX8Q5Ahk&list=PLVJJ-8OxXXclYQGT2g5Z6ovGstVmSBxea,https://edu.gcfglobal.org/pt/os-caminhos-da-graduacao/,Vida Pessoal,"Perfil do estudante,Tipos de formação,Pagando a universidade"
470,Sobre a leitura,Cultivar o hábito da leitura é algo que nos faz ser pessoas melhores. Veja algumas dicas para que você inclua este hábito no seu dia a dia.,https://edu.gcfglobal.org/pt/sobre-a-leitura/a-diferenca-entre-estudo-e-leitura/1/,0,https://edu.gcfglobal.org/pt/sobre-a-leitura/,Vida Pessoal,Sobre a leitura
471,As seis áreas da vida,"A vida pode ser dividida em seis áreas fundamentais: Saúde e Física, intelectual, sócio-afetiva, profissional, espiritual e econômica-financeira.",https://edu.gcfglobal.org/pt/as-seis-areas-da-vida/as-seis-areas-da-vida-saude-e-fisico/1/,0,https://edu.gcfglobal.org/pt/as-seis-areas-da-vida/,Vida Pessoal,As seis áreas da vida
472,Cultura e conhecimentos gerais,"Neste curso juntamos uma série de dicas, ideias e informações de cultura e conhecimento gerais para que você possa continuar evoluindo e aprendendo.",https://edu.gcfglobal.org/pt/cultura-e-conhecimentos-gerais/cuidados-com-o-uso-dos-fones-de-ouvido/1/,0,https://edu.gcfglobal.org/pt/cultura-e-conhecimentos-gerais/,Vida Pessoal,Cultura e conhecimentos gerais
473,Dicas para viajar,A proposta deste pequeno curso é dar algumas dicas e recomendações para que você possa planejar suas viagens sem gastar muito e também aprender a usar algumas ferramentas para aproveitar seus passeio ao máximo.,https://edu.gcfglobal.org/pt/dicas-para-viajar/voce-esta-pensando-em-viajar-confira-estes-apps/1/,0,https://edu.gcfglobal.org/pt/dicas-para-viajar/,Vida Pessoal,Dicas para viajar
474,Controle financeiro familiar e pessoal,A proposta central deste curso é disponibilizar recursos e ferramentas para que os usuários saibam como controlar suas contas e assim obter uma maior tranquilidade financeira.,https://edu.gcfglobal.org/pt/controle-financeiro-familiar-e-pessoal/seja-bem-vindo/1/,0,https://edu.gcfglobal.org/pt/controle-financeiro-familiar-e-pessoal/,Finanças pessoais,"Como você se relaciona com o dinheiro?,Orçamentos,E as dívidas? como evitá-las?,Como e onde poupar,Economia em Tempos de Crise"
475,Crédito,"Neste curso você entenderá o que são créditos e seus tipos, e o que são os cartões de crédito e suas vantagens e desvantagens. Também verá como funcionam os juros bancários, a hipoteca e o leasing. Com estas informações você estará muito mais consciente dos seus direitos e deveres frente às instituições financeiras.
",https://edu.gcfglobal.org/pt/credito/emprestimos/1/,0,https://edu.gcfglobal.org/pt/credito/,Finanças pessoais,"Empréstimos e créditos,Tipos de crédito,Cartões de crédito,Escolher um cartão de crédito,Juros,Hipoteca e Alienação Fiduciária,Leasing ou arrendamento mercantil"
476,Segurança financiera,Aprenda como fazer suas transações financeiras pela internet de forma segura evitando assim possíveis roubos ou golpes. Ter segurança financeira nos seus processos  é fundamental para estar e se sentir tranquilo. ,https://edu.gcfglobal.org/pt/seguranca-financiera/como-usar-bem-seu-cartao-de-credito/1/,0,https://edu.gcfglobal.org/pt/seguranca-financiera/,Finanças pessoais,Segurança financiera
477,Finanças e investimentos,"Neste rápido curso você aprenderá a fazer vendas online, investimentos seguros, economizar, gerar rendas extras e uma série de outros elementos relacionados às finanças e investimentos.",https://edu.gcfglobal.org/pt/financas-e-investimentos/esta-pensando-em-investir-veja-como/1/,0,https://edu.gcfglobal.org/pt/financas-e-investimentos/,Finanças pessoais,Vendas pela internet e investimentos
478,Conceitos básicos de design gráfico,Você já ouviu falar em Design gráfico? Neste curso gratuito você conhecerá os fundamentos  e os conceitos básicos do design gráfico e como as composição de peças gráficas são criadas.,https://edu.gcfglobal.org/pt/conceitos-basicos-de-design-grafico/fundamentos-do-design/1/,https://www.youtube.com/watch?v=vCttJEO-qK0&list=PLVJJ-8OxXXcnyZfyIhQmZg7__fLC-k-Bm,https://edu.gcfglobal.org/pt/conceitos-basicos-de-design-grafico/,Design,Conceitos básicos de design gráfico
479,Curso de fotografia digital,"Com este curso inteiramente gratuito de fotografia, você aprenderá os conceitos e conhecerá as ferramentas para tirar as melhores fotos possíveis. Também saberá quais são os tipos de câmeras que existem no mercado e como usá-las.",https://edu.gcfglobal.org/pt/curso-de-fotografia-digital/a-velocidade-do-obturador/1/,https://youtube.com/playlist?list=PLVJJ-8OxXXck45gw5Dpxfp1cuXW0GLk7W,https://edu.gcfglobal.org/pt/curso-de-fotografia-digital/,Design,Conceitos básicos de fotografia
480,Curso de Photoshop,"Aprenda a usar o Photoshop, entenda para que serve, como consegui-lo, entenda sua interface e conheça as principais ferramentas para modificar imagens existentes e criar peças gráficas do zero.",https://edu.gcfglobal.org/pt/curso-de-photoshop/para-que-serve-o-photoshop/1/,0,https://edu.gcfglobal.org/pt/curso-de-photoshop/,Design,Introdução do Photoshop
481,a1. Iniciante,Neste nível você conhecerá o alfabeto básico para poder dar seus primeiros passos no inglês. Também aprenderá palavras e novas formas de se expressar.,https://idiomas.gcfglobal.org/pt/curso/ingles/a1/o-alfabeto-em-ingles/,0,https://idiomas.gcfglobal.org/pt/curso/ingles/a1/,Inglês,"O alfabeto em inglêsarrow_forward_ios,Aqui você aprenderá de uma maneira fácil e prática o alfabeto em inglês e também como começar a formar palavras, como o seu nome por exemplo."
